3, 54807, 37.777225, -122.393111, 37.766701, -122.422233
5, 32739, 47.614275, -122.34964, 47.61511, -122.337145
1, XGC550, 34.063383, -118.298685, 34.066695, -118.305461
7, 16370, 37.78148, -122.390341, 37.75721, -122.398905
15, 10848, 47.607055, -122.327808, 47.613943, -122.33401
7, 29005, 47.662943, -122.374963, 47.678881, -122.377945
6, HJB890, 34.061903, -118.302456, 34.061918, -118.304973
2, HHW801, 38.567108, -121.485706, 38.574123, -121.485016
8, QMG836, 34.025261, -118.42681, 34.031051, -118.43091
13, CDW446, 30.261826, -97.731891, 30.26222, -97.737736
6, DAI898, 34.061831, -118.302678, 34.06178, -118.304975
11, 9348, 47.611833, -122.31095, 47.610431, -122.304876
17, 45052, 37.799695, -122.429085, 37.797331, -122.397241
18, 32997, 34.014913, -118.496921, 34.030075, -118.47498
22, CPP453, 34.061241, -118.293953, 34.06407, -118.294178
2, 19394, 39.756555, -104.991383, 39.768196, -104.981681
0, JRR089, 38.57969, -121.501298, 38.579218, -121.505683
7, 9917, 47.614961, -122.335635, 47.616413, -122.33813
0, 54982, 47.598675, -122.334598, 47.577876, -122.334553
0, 37353, 38.90164, -77.00448, 38.902465, -76.992196
0, YAY387, 38.567266, -121.499321, 38.569976, -121.491535
2, 17162, 30.264945, -97.731658, 30.273635, -97.72011
2, MFA631, 30.288731, -97.736415, 30.285186, -97.74343
14, WCX921, 30.26631, -97.747458, 30.26923, -97.754185
2, 14854, 30.244958, -97.724465, 30.241225, -97.725056
17, NUC706, 38.564081, -121.500611, 38.579115, -121.48961
0, 31682, 38.550558, -121.720123, 38.540426, -121.74744
3, 38617, 47.620853, -122.348861, 47.623386, -122.357688
2, 19363, 39.740291, -104.987696, 39.72777, -104.954941
2, JKE252, 39.330843, -76.6161, 39.329338, -76.617578
3, LXC040, 39.328253, -76.619553, 39.330828, -76.632338
21, 40779, 39.73204, -104.991545, 39.732356, -105.005256
1, 29442, 38.579086, -121.488718, 38.56364, -121.470135
14, QMG836, 34.028323, -118.425958, 34.029763, -118.422553
15, LSO929, 34.10176, -118.327111, 34.103951, -118.327635
5, IPJ936, 38.570726, -121.476085, 38.575126, -121.474366
6, UCS794, 30.283553, -97.738915, 30.284308, -97.744851
7, 53516, 47.525176, -122.580785, 47.664206, -122.299156
16, OQS425, 37.761341, -122.428555, 37.76332, -122.40722
0, 34240, 38.573771, -121.473843, 38.569076, -121.474795
2, ETY602, 34.026611, -118.431828, 34.02066, -118.439178
17, 15798, 37.762895, -122.403296, 37.775461, -122.398541
0, ABM871, 38.579683, -121.49029, 38.564198, -121.468003
20, YCB538, 38.9108, -77.0651, 38.90871, -77.071556
5, EWG975, 38.57071, -121.476248, 38.575311, -121.474338
13, 25067, 47.608086, -122.33336, 47.615098, -122.341293
23, QZX499, 37.768481, -122.414723, 37.791451, -122.392661
16, 49697, 37.754803, -122.423073, 37.799838, -122.450878
15, UTX235, 33.985943, -118.44667, 34.048433, -118.435493
4, EJL883, 34.10224, -118.3376, 34.103473, -118.325331
8, IFQ283, 30.266838, -97.747835, 30.26706, -97.74613
0, 2818, 38.554688, -121.411823, 38.561176, -121.422111
20, 14694, 34.000785, -118.482335, 34.004613, -118.478846
16, 37397, 38.905015, -77.049055, 38.902828, -77.059051
3, 30641, 38.57921, -121.493521, 38.576903, -121.488538
22, 37484, 38.892876, -77.025921, 38.890871, -76.982235
0, SHQ582, 38.574825, -121.484277, 38.581301, -121.49
15, NXS467, 33.986368, -118.468053, 34.048323, -118.435606
9, HXU691, 30.260463, -97.739656, 30.267978, -97.752026
17, JXJ297, 34.07771, -118.303275, 34.076598, -118.292035
23, TBR925, 27.9468, -82.458911, 27.943815, -82.444285
4, NPN115, 34.031546, -118.45344, 34.026533, -118.453493
4, IJN873, 39.28766, -76.591378, 39.283445, -76.59311
15, 32317, 36.970498, -122.017821, 36.974916, -122.024761
17, 37294, 38.939573, -77.037458, 38.925245, -77.044371
2, MRT893, 34.033203, -118.481123, 34.035821, -118.482086
2, 19040, 30.28609, -97.744929, 30.281551, -97.733115
5, IEN414, 38.56714, -121.472225, 38.579336, -121.490576
1, 30652, 38.589003, -121.509288, 38.584536, -121.500526
2, 29674, 33.979351, -118.466471, 33.980693, -118.463773
2, VFL799, 34.076621, -118.369031, 34.079333, -118.36259
3, 31507, 38.573151, -121.480551, 38.5702, -121.473765
23, KOD472, 27.947168, -82.468398, 27.954991, -82.474971
1, 8346, 38.541321, -121.752303, 38.54803, -121.76584
20, FIG252, 34.043281, -118.441015, 34.07325, -118.43127
4, 15458, 47.262301, -120.25832, 47.195796, -119.98861
6, HPK234, 34.046291, -118.263091, 34.047865, -118.260815
17, 38206, 38.91914, -76.962021, 38.902736, -77.030098
23, MIV975, 27.94698, -82.45824, 27.943775, -82.444293
6, 48403, 38.874531, -77.003038, 38.8715, -77.008358
0, VPA294, 38.5872, -121.52871, 38.580505, -121.525775
6, NCN387, 34.06286, -118.35949, 34.0622, -118.339516
3, 32552, 38.542266, -121.754083, 38.536498, -121.757161
1, 32129, 38.539901, -121.751746, 38.537556, -121.755086
21, 31628, 36.961106, -122.038296, 36.956101, -122.038776
18, KXX245, 38.898225, -77.031846, 38.905243, -77.062225
3, 30122, 47.59772, -122.326501, 47.599555, -122.319545
17, PES234, 34.03659, -118.42555, 34.052341, -118.431106
23, 36658, 36.952348, -122.042248, 36.965571, -122.025428
5, KUM537, 38.567143, -121.472306, 38.579228, -121.489948
17, YUI337, 33.979661, -118.466055, 34.031426, -118.453173
17, 31391, 33.996538, -118.466673, 33.989451, -118.462291
3, 40564, 47.65171, -122.30543, 47.679508, -122.263445
1, 53015, 38.579355, -121.494415, 38.586813, -121.494521
0, 31085, 38.5432, -121.75009, 38.535933, -121.752158
13, 36981, 38.884245, -76.995971, 38.877041, -76.9981
1, 31301, 38.558573, -121.49791, 38.547673, -121.490185
4, MNU163, 37.772755, -122.397558, 37.780016, -122.412113
23, WZA701, 34.072475, -118.299481, 34.076233, -118.291931
23, RIM106, 27.945191, -82.456991, 27.952426, -82.447396
17, 38550, 38.94421, -77.063875, 38.93636, -77.074415
5, 9568, 47.633278, -122.340995, 47.639081, -122.373728
4, 8299, 34.03201, -118.48589, 34.027371, -118.498905
0, 28856, 47.604155, -122.330191, 47.59952, -122.329136
15, MDN418, 38.565436, -121.476941, 38.581366, -121.511885
0, 37262, 38.558156, -121.483273, 38.571276, -121.487536
4, 46342, 34.01751, -118.490788, 34.031246, -118.478108
16, 32063, 36.97836, -122.025481, 36.974263, -122.02894
16, 368, 36.972601, -122.030916, 36.968503, -122.03195
1, 31600, 38.57804, -121.461803, 38.56804, -121.47084
3, 8634, 38.539105, -121.750318, 38.544386, -121.758596
1, 30810, 38.563473, -121.476666, 38.56632, -121.519078
15, NXZ422, 37.75892, -122.42135, 37.766535, -122.392091
16, QJW109, 38.93327, -77.032683, 38.916905, -77.037545
21, WQU898, 38.92883, -77.032925, 38.926678, -77.042828
3, 9617, 47.619243, -122.34785, 47.624626, -122.353271
21, JFK709, 38.936026, -77.037746, 38.92933, -77.032706
3, 31729, 38.575623, -121.480186, 38.569953, -121.49154
10, 44108, 38.493648, -121.458341, 38.490735, -121.450876
14, BLG069, 38.897298, -77.024755, 38.895396, -77.046225
15, 10703, 47.614875, -122.337331, 47.6221, -122.339766
2, 8248, 47.649628, -122.30315, 47.672855, -122.302403
9, 32505, 47.768266, -122.219581, 47.664685, -122.295805
1, 31153, 38.64493, -121.457598, 38.637981, -121.456823
1, 8253, 36.971615, -122.027068, 36.974066, -122.02527
22, 18329, 38.924126, -77.040723, 38.928795, -77.03276
11, 10590, 47.649495, -122.311655, 47.662435, -122.423805
1, VZY607, 34.004063, -118.485696, 34.006176, -118.487918
16, OHR421, 30.28607, -97.74544, 30.28102, -97.740561
1, 29968, 38.572985, -121.439766, 38.558225, -121.448348
21, 30762, 39.761533, -104.981376, 39.76476, -104.986251
1, 37098, 36.95744, -122.032805, 36.964741, -122.042111
6, 9603, 47.614513, -122.336255, 47.615551, -122.333471
21, PHR983, 38.923281, -77.021365, 38.917458, -77.021126
2, 31306, 38.535353, -121.753736, 38.54606, -121.744031
1, 32251, 38.574615, -121.49905, 38.56662, -121.502481
21, OBD546, 38.862681, -77.058616, 38.862723, -77.056936
22, 37866, 38.936548, -77.055085, 38.890431, -77.016966
3, 10047, 47.675225, -122.398165, 47.66876, -122.384955
22, 36697, 38.909868, -76.996135, 38.916253, -77.007626
6, 30984, 47.594921, -122.329826, 47.593586, -122.331168
13, UCU849, 27.95217, -82.44788, 27.950696, -82.454721
16, 55026, 47.696133, -122.479325, 47.632921, -122.36344
2, BRU417, 34.012971, -118.480626, 34.014616, -118.475583
15, FCP504, 38.574928, -121.517668, 38.581591, -121.5143
2, 32630, 47.622393, -122.337703, 47.623743, -122.337208
1, 32916, 36.958983, -122.060428, 36.96019, -122.049813
23, MSU871, 27.945455, -82.457841, 27.950301, -82.447855
22, 18286, 38.90257, -77.035116, 38.921418, -77.04295
10, 32670, 47.669156, -122.316796, 47.67589, -122.319353
17, 32401, 47.64084, -122.32413, 47.611285, -122.334208
